audio_path,child_id,timepoint_norm,#_children,#_adults,Child_of_interest_clear,FP_count,n_systems_with_pred,systems_FP
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-R2C7W8X7N9/ses-01/beh/sub-R2C7W8X7N9_ses-01_task-motorplay_run-01_audio.wav,R2C7W8X7N9,14_month,1,0,yes,21,32,wavlm_mil_cross_child;whisper_mil_cross_child;wavlm_mil_cross_child_synth;whisper_mil_cross_child_synth;audio_llm_qwen2_cross_child;parakeet_tdt_cross_child;granite_speech_cross_child;cohere_transcribe_cross_child;baseline_fused_attn_lw;baseline_wavlm_attn;baseline_wavlm_mean;baseline_wavlm_stats_lw;baseline_whisper_attn;baseline_whisper_attn_aug;baseline_whisper_attn_aug_ptt;baseline_whisper_attn_ptt;baseline_whisper_attn_unfreeze2;baseline_whisper_mean;baseline_whisper_stats_lw;ensemble_cross_child_audio_mil;ensemble_cross_child_audio_mil_clap
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-Z3H6O7C3O9/ses-01/beh/sub-Z3H6O7C3O9_ses-01_task-dailyroutine_run-02_audio.wav,Z3H6O7C3O9,14_month,1,0,yes,21,32,vtc_role_only;wavlm_mil_cross_child;whisper_mil_cross_child;wavlm_mil_cross_child_synth;whisper_mil_cross_child_synth;audio_llm_qwen2_cross_child;parakeet_tdt_cross_child;granite_speech_cross_child;cohere_transcribe_cross_child;panns_cnn14_cross_child;clap_htsat_fused_cross_child;baseline_fused_attn;baseline_fused_attn_lw;baseline_wavlm_attn;baseline_wavlm_attn_lw;baseline_wavlm_mean;baseline_wavlm_stats_lw;baseline_whisper_attn_lw;baseline_whisper_stats_lw;ensemble_cross_child_audio_mil;ensemble_cross_child_audio_mil_clap
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-C0O6X3N5Y7/ses-01/beh/sub-C0O6X3N5Y7_ses-01_task-generalsocialcommunicationinteraction_run-15_audio.wav,C0O6X3N5Y7,14_month,1,1,yes,20,32,wavlm_mil_cross_child;wavlm_mil_cross_child_synth;whisper_mil_cross_child_synth;audio_llm_qwen2_cross_child;parakeet_tdt_cross_child;granite_speech_cross_child;cohere_transcribe_cross_child;vad_silero_cross_child;vad_energy_cross_child;baseline_fused_attn;baseline_fused_attn_lw;baseline_wavlm_attn;baseline_wavlm_attn_lw;baseline_wavlm_mean;baseline_wavlm_stats_lw;baseline_whisper_attn;baseline_whisper_attn_aug;baseline_whisper_attn_lw;baseline_whisper_mean;baseline_whisper_stats_lw
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-C1G1X2G4C6/ses-02/beh/sub-C1G1X2G4C6_ses-02_task-toyplay_run-01_audio.wav,C1G1X2G4C6,36_month,1,0,yes,20,32,babar_role_only;vtc_role_only;vtc_kchi_role_only;whisper_mil_cross_child;wavlm_mil_cross_child_synth;whisper_mil_cross_child_synth;audio_llm_qwen2_cross_child;parakeet_tdt_cross_child;granite_speech_cross_child;cohere_transcribe_cross_child;clap_htsat_fused_cross_child;vad_energy_cross_child;baseline_fused_attn;baseline_fused_attn_lw;baseline_wavlm_attn_lw;baseline_wavlm_stats_lw;baseline_whisper_attn_aug_ptt;baseline_whisper_stats_lw;ensemble_cross_child_audio_mil;ensemble_cross_child_audio_mil_clap
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-D4Y7P4G2V4/ses-02/beh/sub-D4Y7P4G2V4_ses-02_task-generalsocialcommunicationinteraction_run-02_audio.wav,D4Y7P4G2V4,36_month,1,1,yes,20,32,wavlm_mil_cross_child;wavlm_mil_cross_child_synth;whisper_mil_cross_child_synth;audio_llm_qwen2_cross_child;parakeet_tdt_cross_child;granite_speech_cross_child;cohere_transcribe_cross_child;panns_cnn14_cross_child;vad_silero_cross_child;baseline_fused_attn;baseline_fused_attn_lw;baseline_fused_attn_unfreeze2;baseline_wavlm_attn;baseline_wavlm_attn_lw;baseline_wavlm_mean;baseline_wavlm_stats_lw;baseline_whisper_attn_aug_ptt;baseline_whisper_attn_lw;baseline_whisper_attn_unfreeze2;baseline_whisper_stats_lw
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-D8G5K7I0D6/ses-01/beh/sub-D8G5K7I0D6_ses-01_task-toyplay_run-03_audio.wav,D8G5K7I0D6,14_month,1,0,yes,20,32,wavlm_mil_cross_child;whisper_mil_cross_child;wavlm_mil_cross_child_synth;whisper_mil_cross_child_synth;audio_llm_qwen2_cross_child;parakeet_tdt_cross_child;granite_speech_cross_child;cohere_transcribe_cross_child;panns_cnn14_cross_child;clap_htsat_fused_cross_child;baseline_fused_attn_lw;baseline_wavlm_attn;baseline_wavlm_attn_lw;baseline_wavlm_mean;baseline_wavlm_stats_lw;baseline_whisper_attn_lw;baseline_whisper_attn_unfreeze2;baseline_whisper_stats_lw;ensemble_cross_child_audio_mil;ensemble_cross_child_audio_mil_clap
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-D8G5K7I0D6/ses-02/beh/sub-D8G5K7I0D6_ses-02_task-motorplay_run-03_audio.wav,D8G5K7I0D6,36_month,2,0,yes,20,32,wavlm_mil_cross_child;whisper_mil_cross_child;wavlm_mil_cross_child_synth;whisper_mil_cross_child_synth;audio_llm_qwen2_cross_child;parakeet_tdt_cross_child;granite_speech_cross_child;cohere_transcribe_cross_child;clap_htsat_fused_cross_child;baseline_fused_attn_lw;baseline_wavlm_attn;baseline_wavlm_mean;baseline_wavlm_stats_lw;baseline_whisper_attn;baseline_whisper_attn_aug_ptt;baseline_whisper_attn_ptt;baseline_whisper_mean;baseline_whisper_stats_lw;ensemble_cross_child_audio_mil;ensemble_cross_child_audio_mil_clap
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-N3L7A1I2B9/ses-01/beh/sub-N3L7A1I2B9_ses-01_task-generalsocialcommunicationinteraction_run-52_audio.wav,N3L7A1I2B9,14_month,1,0,yes,20,32,wavlm_mil_cross_child;whisper_mil_cross_child;wavlm_mil_cross_child_synth;whisper_mil_cross_child_synth;audio_llm_qwen2_cross_child;parakeet_tdt_cross_child;granite_speech_cross_child;cohere_transcribe_cross_child;panns_cnn14_cross_child;baseline_fused_attn;baseline_fused_attn_lw;baseline_wavlm_attn;baseline_wavlm_attn_lw;baseline_wavlm_mean;baseline_wavlm_stats_lw;baseline_whisper_attn_aug_ptt;baseline_whisper_attn_lw;baseline_whisper_attn_ptt;baseline_whisper_attn_unfreeze2;baseline_whisper_stats_lw
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-C0O6X3N5Y7/ses-01/beh/sub-C0O6X3N5Y7_ses-01_task-generalsocialcommunicationinteraction_run-07_audio.wav,C0O6X3N5Y7,14_month,1,1,yes,19,32,wavlm_mil_cross_child;wavlm_mil_cross_child_synth;whisper_mil_cross_child_synth;audio_llm_qwen2_cross_child;parakeet_tdt_cross_child;granite_speech_cross_child;cohere_transcribe_cross_child;clap_htsat_fused_cross_child;vad_energy_cross_child;baseline_fused_attn;baseline_fused_attn_lw;baseline_wavlm_attn;baseline_wavlm_attn_lw;baseline_wavlm_mean;baseline_wavlm_stats_lw;baseline_whisper_attn_aug;baseline_whisper_attn_aug_ptt;baseline_whisper_attn_lw;baseline_whisper_stats_lw
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-C0O6X3N5Y7/ses-02/beh/sub-C0O6X3N5Y7_ses-02_task-generalsocialcommunicationinteraction_run-01_audio.wav,C0O6X3N5Y7,36_month,1,0,yes,19,32,wavlm_mil_cross_child;whisper_mil_cross_child;wavlm_mil_cross_child_synth;whisper_mil_cross_child_synth;audio_llm_qwen2_cross_child;parakeet_tdt_cross_child;granite_speech_cross_child;cohere_transcribe_cross_child;baseline_fused_attn_lw;baseline_wavlm_attn;baseline_wavlm_attn_lw;baseline_wavlm_mean;baseline_wavlm_stats_lw;baseline_whisper_attn_aug_ptt;baseline_whisper_attn_lw;baseline_whisper_attn_unfreeze2;baseline_whisper_stats_lw;ensemble_cross_child_audio_mil;ensemble_cross_child_audio_mil_clap
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-C1G1X2G4C6/ses-01/beh/sub-C1G1X2G4C6_ses-01_task-toyplay_run-02_audio.wav,C1G1X2G4C6,14_month,3,1,yes,19,32,wavlm_mil_cross_child;whisper_mil_cross_child;wavlm_mil_cross_child_synth;whisper_mil_cross_child_synth;audio_llm_qwen2_cross_child;parakeet_tdt_cross_child;granite_speech_cross_child;cohere_transcribe_cross_child;clap_htsat_fused_cross_child;vad_energy_cross_child;baseline_fused_attn_lw;baseline_wavlm_attn;baseline_wavlm_attn_lw;baseline_wavlm_mean;baseline_wavlm_stats_lw;baseline_whisper_attn;baseline_whisper_attn_aug_ptt;baseline_whisper_attn_lw;baseline_whisper_stats_lw
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-D4Y7P4G2V4/ses-02/beh/sub-D4Y7P4G2V4_ses-02_task-generalsocialcommunicationinteraction_run-03_audio.wav,D4Y7P4G2V4,36_month,1,0,yes,19,32,vtc_role_only;wavlm_mil_cross_child;whisper_mil_cross_child;wavlm_mil_cross_child_synth;audio_llm_qwen2_cross_child;granite_speech_cross_child;cohere_transcribe_cross_child;clap_htsat_fused_cross_child;vad_energy_cross_child;baseline_wavlm_attn_lw;baseline_wavlm_mean;baseline_wavlm_stats_lw;baseline_whisper_attn_aug_ptt;baseline_whisper_attn_lw;baseline_whisper_attn_ptt;baseline_whisper_mean;baseline_whisper_stats_lw;ensemble_cross_child_audio_mil;ensemble_cross_child_audio_mil_clap
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-N3L7A1I2B9/ses-01/beh/sub-N3L7A1I2B9_ses-01_task-generalsocialcommunicationinteraction_run-15_audio.wav,N3L7A1I2B9,14_month,1,0,yes,19,32,wavlm_mil_cross_child;whisper_mil_cross_child;wavlm_mil_cross_child_synth;whisper_mil_cross_child_synth;audio_llm_qwen2_cross_child;parakeet_tdt_cross_child;granite_speech_cross_child;cohere_transcribe_cross_child;clap_htsat_fused_cross_child;baseline_fused_attn;baseline_fused_attn_lw;baseline_fused_attn_unfreeze2;baseline_wavlm_attn;baseline_wavlm_attn_lw;baseline_wavlm_mean;baseline_wavlm_stats_lw;baseline_whisper_attn_lw;baseline_whisper_attn_unfreeze2;baseline_whisper_stats_lw
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-T2H0J0N2Z5/ses-01/beh/sub-T2H0J0N2Z5_ses-01_task-motorplay_run-08_audio.wav,T2H0J0N2Z5,14_month,1,0,yes,19,32,wavlm_mil_cross_child;whisper_mil_cross_child;wavlm_mil_cross_child_synth;whisper_mil_cross_child_synth;audio_llm_qwen2_cross_child;parakeet_tdt_cross_child;granite_speech_cross_child;cohere_transcribe_cross_child;baseline_fused_attn;baseline_fused_attn_lw;baseline_wavlm_stats_lw;baseline_whisper_attn;baseline_whisper_attn_aug_ptt;baseline_whisper_attn_ptt;baseline_whisper_attn_unfreeze2;baseline_whisper_mean;baseline_whisper_stats_lw;ensemble_cross_child_audio_mil;ensemble_cross_child_audio_mil_clap
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-T2H0J0N2Z5/ses-01/beh/sub-T2H0J0N2Z5_ses-01_task-socialroutine_run-01_audio.wav,T2H0J0N2Z5,14_month,1,0,yes,19,32,wavlm_mil_cross_child;whisper_mil_cross_child;wavlm_mil_cross_child_synth;whisper_mil_cross_child_synth;audio_llm_qwen2_cross_child;parakeet_tdt_cross_child;granite_speech_cross_child;cohere_transcribe_cross_child;clap_htsat_fused_cross_child;vad_energy_cross_child;baseline_fused_attn;baseline_fused_attn_lw;baseline_wavlm_attn;baseline_wavlm_attn_lw;baseline_wavlm_mean;baseline_wavlm_stats_lw;baseline_whisper_stats_lw;ensemble_cross_child_audio_mil;ensemble_cross_child_audio_mil_clap
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-Y4W4H9A8X5/ses-02/beh/sub-Y4W4H9A8X5_ses-02_task-toyplay_run-01_audio.wav,Y4W4H9A8X5,36_month,2,1,yes,19,32,whisper_mil_cross_child;wavlm_mil_cross_child_synth;whisper_mil_cross_child_synth;audio_llm_qwen2_cross_child;parakeet_tdt_cross_child;granite_speech_cross_child;cohere_transcribe_cross_child;clap_htsat_fused_cross_child;vad_energy_cross_child;baseline_fused_attn;baseline_wavlm_attn;baseline_wavlm_attn_lw;baseline_wavlm_mean;baseline_wavlm_stats_lw;baseline_whisper_attn_aug_ptt;baseline_whisper_attn_lw;baseline_whisper_attn_ptt;baseline_whisper_attn_unfreeze2;baseline_whisper_stats_lw
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-C0O6X3N5Y7/ses-01/beh/sub-C0O6X3N5Y7_ses-01_task-toyplay_run-14_audio.wav,C0O6X3N5Y7,14_month,1,0,yes,18,32,wavlm_mil_cross_child;whisper_mil_cross_child;wavlm_mil_cross_child_synth;whisper_mil_cross_child_synth;audio_llm_qwen2_cross_child;parakeet_tdt_cross_child;granite_speech_cross_child;cohere_transcribe_cross_child;vad_energy_cross_child;baseline_fused_attn;baseline_fused_attn_lw;baseline_wavlm_attn;baseline_wavlm_attn_lw;baseline_wavlm_mean;baseline_wavlm_stats_lw;baseline_whisper_attn_aug_ptt;baseline_whisper_attn_lw;baseline_whisper_stats_lw
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-D4Y7P4G2V4/ses-01/beh/sub-D4Y7P4G2V4_ses-01_task-motorplay_run-11_audio.wav,D4Y7P4G2V4,14_month,2,0,no,18,32,wavlm_mil_cross_child;whisper_mil_cross_child;wavlm_mil_cross_child_synth;whisper_mil_cross_child_synth;audio_llm_qwen2_cross_child;parakeet_tdt_cross_child;granite_speech_cross_child;cohere_transcribe_cross_child;panns_cnn14_cross_child;clap_htsat_fused_cross_child;baseline_fused_attn_lw;baseline_fused_attn_unfreeze2;baseline_wavlm_mean;baseline_wavlm_stats_lw;baseline_whisper_attn_lw;baseline_whisper_stats_lw;ensemble_cross_child_audio_mil;ensemble_cross_child_audio_mil_clap
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-L4M8P2T7S0/ses-02/beh/sub-L4M8P2T7S0_ses-02_task-motorplay_run-09_audio.wav,L4M8P2T7S0,36_month,1,0,yes,18,32,wavlm_mil_cross_child;wavlm_mil_cross_child_synth;whisper_mil_cross_child_synth;audio_llm_qwen2_cross_child;parakeet_tdt_cross_child;granite_speech_cross_child;cohere_transcribe_cross_child;clap_htsat_fused_cross_child;vad_silero_cross_child;vad_energy_cross_child;baseline_fused_attn_lw;baseline_wavlm_attn;baseline_wavlm_attn_lw;baseline_wavlm_mean;baseline_wavlm_stats_lw;baseline_whisper_attn_aug_ptt;baseline_whisper_attn_lw;baseline_whisper_stats_lw
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-N3L7A1I2B9/ses-01/beh/sub-N3L7A1I2B9_ses-01_task-dailyroutine_run-27_audio.wav,N3L7A1I2B9,14_month,1,0,yes,18,32,wavlm_mil_cross_child;whisper_mil_cross_child;wavlm_mil_cross_child_synth;whisper_mil_cross_child_synth;audio_llm_qwen2_cross_child;parakeet_tdt_cross_child;granite_speech_cross_child;cohere_transcribe_cross_child;baseline_fused_attn_lw;baseline_wavlm_attn;baseline_wavlm_attn_lw;baseline_wavlm_mean;baseline_wavlm_stats_lw;baseline_whisper_attn;baseline_whisper_attn_aug;baseline_whisper_attn_lw;baseline_whisper_attn_unfreeze2;baseline_whisper_stats_lw
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-Z3H6O7C3O9/ses-02/beh/sub-Z3H6O7C3O9_ses-02_task-toyplay_run-02_audio.wav,Z3H6O7C3O9,36_month,1,0,yes,18,32,wavlm_mil_cross_child;wavlm_mil_cross_child_synth;whisper_mil_cross_child_synth;audio_llm_qwen2_cross_child;parakeet_tdt_cross_child;granite_speech_cross_child;cohere_transcribe_cross_child;baseline_fused_attn;baseline_fused_attn_unfreeze2;baseline_wavlm_attn_lw;baseline_wavlm_mean;baseline_wavlm_stats_lw;baseline_whisper_attn;baseline_whisper_attn_aug_ptt;baseline_whisper_attn_ptt;baseline_whisper_attn_unfreeze2;baseline_whisper_mean;baseline_whisper_stats_lw
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-C1G1X2G4C6/ses-02/beh/sub-C1G1X2G4C6_ses-02_task-toyplay_run-05_audio.wav,C1G1X2G4C6,36_month,1,0,yes,17,32,wavlm_mil_cross_child;whisper_mil_cross_child;wavlm_mil_cross_child_synth;whisper_mil_cross_child_synth;audio_llm_qwen2_cross_child;parakeet_tdt_cross_child;granite_speech_cross_child;cohere_transcribe_cross_child;vad_energy_cross_child;baseline_wavlm_attn_lw;baseline_wavlm_mean;baseline_wavlm_stats_lw;baseline_whisper_attn_aug_ptt;baseline_whisper_attn_lw;baseline_whisper_attn_ptt;baseline_whisper_attn_unfreeze2;baseline_whisper_stats_lw
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-L7Z6Q2U6Y6/ses-01/beh/sub-L7Z6Q2U6Y6_ses-01_task-toyplay_run-01_audio.wav,L7Z6Q2U6Y6,14_month,1,0,yes,17,32,wavlm_mil_cross_child;wavlm_mil_cross_child_synth;whisper_mil_cross_child_synth;audio_llm_qwen2_cross_child;parakeet_tdt_cross_child;granite_speech_cross_child;cohere_transcribe_cross_child;vad_energy_cross_child;baseline_fused_attn;baseline_wavlm_attn;baseline_wavlm_attn_lw;baseline_whisper_attn_aug;baseline_whisper_attn_aug_ptt;baseline_whisper_attn_lw;baseline_whisper_attn_ptt;baseline_whisper_attn_unfreeze2;baseline_whisper_mean
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-N3L7A1I2B9/ses-01/beh/sub-N3L7A1I2B9_ses-01_task-generalsocialcommunicationinteraction_run-75_audio.wav,N3L7A1I2B9,14_month,1,0,yes,17,32,babar_role_only;vtc_role_only;vtc_kchi_role_only;wavlm_mil_cross_child;wavlm_mil_cross_child_synth;whisper_mil_cross_child_synth;audio_llm_qwen2_cross_child;parakeet_tdt_cross_child;granite_speech_cross_child;cohere_transcribe_cross_child;vad_energy_cross_child;baseline_wavlm_attn;baseline_wavlm_attn_lw;baseline_wavlm_stats_lw;baseline_whisper_attn_lw;ensemble_cross_child_audio_mil;ensemble_cross_child_audio_mil_clap
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-C0O6X3N5Y7/ses-01/beh/sub-C0O6X3N5Y7_ses-01_task-toyplay_run-02_audio.wav,C0O6X3N5Y7,14_month,1,0,yes,16,32,wavlm_mil_cross_child;wavlm_mil_cross_child_synth;whisper_mil_cross_child_synth;audio_llm_qwen2_cross_child;parakeet_tdt_cross_child;granite_speech_cross_child;cohere_transcribe_cross_child;clap_htsat_fused_cross_child;baseline_wavlm_attn;baseline_wavlm_mean;baseline_wavlm_stats_lw;baseline_whisper_attn_lw;baseline_whisper_attn_unfreeze2;baseline_whisper_mean;baseline_whisper_stats_lw;ensemble_cross_child_audio_mil_clap
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-C1G1X2G4C6/ses-01/beh/sub-C1G1X2G4C6_ses-01_task-generalsocialcommunicationinteraction_run-01_audio.wav,C1G1X2G4C6,14_month,1,0,yes,16,32,wavlm_mil_cross_child;whisper_mil_cross_child;wavlm_mil_cross_child_synth;whisper_mil_cross_child_synth;audio_llm_qwen2_cross_child;granite_speech_cross_child;cohere_transcribe_cross_child;vad_energy_cross_child;baseline_wavlm_attn_lw;baseline_wavlm_stats_lw;baseline_whisper_attn;baseline_whisper_attn_aug;baseline_whisper_attn_aug_ptt;baseline_whisper_attn_lw;baseline_whisper_mean;baseline_whisper_stats_lw
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-C1G1X2G4C6/ses-01/beh/sub-C1G1X2G4C6_ses-01_task-toyplay_run-05_audio.wav,C1G1X2G4C6,14_month,2,2,yes,16,32,vtc_role_only;wavlm_mil_cross_child;whisper_mil_cross_child;wavlm_mil_cross_child_synth;whisper_mil_cross_child_synth;audio_llm_qwen2_cross_child;parakeet_tdt_cross_child;granite_speech_cross_child;cohere_transcribe_cross_child;clap_htsat_fused_cross_child;vad_energy_cross_child;baseline_fused_attn;baseline_wavlm_stats_lw;baseline_whisper_attn_lw;ensemble_cross_child_audio_mil;ensemble_cross_child_audio_mil_clap
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-N3L7A1I2B9/ses-01/beh/sub-N3L7A1I2B9_ses-01_task-toyplay_run-08_audio.wav,N3L7A1I2B9,14_month,1,0,yes,16,32,wavlm_mil_cross_child;whisper_mil_cross_child;wavlm_mil_cross_child_synth;whisper_mil_cross_child_synth;parakeet_tdt_cross_child;granite_speech_cross_child;cohere_transcribe_cross_child;baseline_fused_attn_lw;baseline_fused_attn_unfreeze2;baseline_wavlm_mean;baseline_wavlm_stats_lw;baseline_whisper_attn_aug;baseline_whisper_attn_aug_ptt;baseline_whisper_attn_lw;baseline_whisper_attn_ptt;baseline_whisper_attn_unfreeze2
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-N3L7A1I2B9/ses-02/beh/sub-N3L7A1I2B9_ses-02_task-dailyroutine_run-02_audio.wav,N3L7A1I2B9,36_month,1,1,yes,16,32,vtc_role_only;wavlm_mil_cross_child;whisper_mil_cross_child_synth;audio_llm_qwen2_cross_child;parakeet_tdt_cross_child;granite_speech_cross_child;cohere_transcribe_cross_child;panns_cnn14_cross_child;baseline_fused_attn_lw;baseline_wavlm_attn_lw;baseline_wavlm_stats_lw;baseline_whisper_attn_aug;baseline_whisper_attn_aug_ptt;baseline_whisper_attn_lw;baseline_whisper_attn_ptt;baseline_whisper_stats_lw
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-B8I6G9P2G8/ses-02/beh/sub-B8I6G9P2G8_ses-02_task-motorplay_run-06_audio.wav,B8I6G9P2G8,36_month,1,1,yes,15,32,wavlm_mil_cross_child;wavlm_mil_cross_child_synth;whisper_mil_cross_child_synth;granite_speech_cross_child;cohere_transcribe_cross_child;panns_cnn14_cross_child;vad_silero_cross_child;baseline_fused_attn;baseline_wavlm_attn;baseline_wavlm_attn_lw;baseline_wavlm_mean;baseline_wavlm_stats_lw;baseline_whisper_attn_aug_ptt;baseline_whisper_attn_lw;baseline_whisper_attn_ptt
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-C0O6X3N5Y7/ses-01/beh/sub-C0O6X3N5Y7_ses-01_task-generalsocialcommunicationinteraction_run-09_audio.wav,C0O6X3N5Y7,14_month,7,3,no,15,32,vtc_role_only;wavlm_mil_cross_child;whisper_mil_cross_child;wavlm_mil_cross_child_synth;whisper_mil_cross_child_synth;audio_llm_qwen2_cross_child;parakeet_tdt_cross_child;granite_speech_cross_child;cohere_transcribe_cross_child;clap_htsat_fused_cross_child;vad_energy_cross_child;baseline_wavlm_stats_lw;baseline_whisper_attn_lw;ensemble_cross_child_audio_mil;ensemble_cross_child_audio_mil_clap
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-F3N4H0K1Z1/ses-02/beh/sub-F3N4H0K1Z1_ses-02_task-generalsocialcommunicationinteraction_run-02_audio.wav,F3N4H0K1Z1,36_month,1,0,yes,15,32,wavlm_mil_cross_child;wavlm_mil_cross_child_synth;whisper_mil_cross_child_synth;audio_llm_qwen2_cross_child;parakeet_tdt_cross_child;granite_speech_cross_child;cohere_transcribe_cross_child;vad_energy_cross_child;baseline_fused_attn_unfreeze2;baseline_wavlm_mean;baseline_wavlm_stats_lw;baseline_whisper_attn_aug_ptt;baseline_whisper_attn_lw;baseline_whisper_attn_ptt;baseline_whisper_attn_unfreeze2
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-N3L7A1I2B9/ses-01/beh/sub-N3L7A1I2B9_ses-01_task-bookshare_run-02_audio.wav,N3L7A1I2B9,14_month,1,1,yes,15,32,wavlm_mil_cross_child;wavlm_mil_cross_child_synth;whisper_mil_cross_child_synth;audio_llm_qwen2_cross_child;parakeet_tdt_cross_child;granite_speech_cross_child;cohere_transcribe_cross_child;vad_silero_cross_child;vad_energy_cross_child;baseline_wavlm_attn_lw;baseline_wavlm_stats_lw;baseline_whisper_attn_aug;baseline_whisper_attn_lw;baseline_whisper_mean;baseline_whisper_stats_lw
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-N3L7A1I2B9/ses-01/beh/sub-N3L7A1I2B9_ses-01_task-dailyroutine_run-01_audio.wav,N3L7A1I2B9,14_month,1,0,yes,15,32,babar_role_only;vtc_role_only;vtc_kchi_role_only;wavlm_mil_cross_child;wavlm_mil_cross_child_synth;whisper_mil_cross_child_synth;parakeet_tdt_cross_child;granite_speech_cross_child;cohere_transcribe_cross_child;vad_energy_cross_child;baseline_wavlm_attn;baseline_wavlm_attn_lw;baseline_wavlm_mean;baseline_wavlm_stats_lw;baseline_whisper_attn_lw
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-N3L7A1I2B9/ses-01/beh/sub-N3L7A1I2B9_ses-01_task-generalsocialcommunicationinteraction_run-14_audio.wav,N3L7A1I2B9,14_month,1,0,yes,15,32,wavlm_mil_cross_child;whisper_mil_cross_child;wavlm_mil_cross_child_synth;whisper_mil_cross_child_synth;audio_llm_qwen2_cross_child;parakeet_tdt_cross_child;granite_speech_cross_child;cohere_transcribe_cross_child;baseline_fused_attn;baseline_wavlm_attn_lw;baseline_wavlm_mean;baseline_wavlm_stats_lw;baseline_whisper_attn_aug_ptt;baseline_whisper_attn_ptt;baseline_whisper_stats_lw
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-N3L7A1I2B9/ses-02/beh/sub-N3L7A1I2B9_ses-02_task-motorplay_run-05_audio.wav,N3L7A1I2B9,36_month,1,0,yes,15,32,wavlm_mil_cross_child;wavlm_mil_cross_child_synth;whisper_mil_cross_child_synth;parakeet_tdt_cross_child;granite_speech_cross_child;cohere_transcribe_cross_child;vad_energy_cross_child;baseline_wavlm_attn;baseline_wavlm_attn_lw;baseline_wavlm_mean;baseline_wavlm_stats_lw;baseline_whisper_attn_aug_ptt;baseline_whisper_attn_lw;baseline_whisper_attn_ptt;baseline_whisper_stats_lw
